Time,VehicleID,TowerID,RSSI,Distance,TowerLoad
1,2099,2,8.09073,0,0.857143
1,2100,2,17.3838,0,0.857143
1,2101,2,-0.106199,0,0.857143
1,2102,2,14.8199,0,0.857143
1,2103,2,11.6316,0,0.857143
1,2104,2,38.7682,0,0.857143
1,2105,2,9.90558,0,0.857143
1,2106,2,25.4827,0,0.857143
1,2107,2,11.0292,0,0.857143
1,2108,2,11.3239,0,0.857143
1,2109,2,1.9843,0,0.857143
1,2110,2,0.733983,0,0.857143
1,2111,2,13.772,0,0.857143
1,2112,2,26.0365,0,0.857143
1,2113,2,0.988022,0,0.857143
1,2114,2,-0.00532812,0,0.857143
1,2115,2,19.9999,0,0.857143
1,2116,2,0.346943,0,0.857143
1,2117,2,1.62935,0,0.857143
1,2118,2,26.6052,0,0.857143
1,2119,2,16.8336,0,0.857143
1,2120,2,13.5106,0,0.857143
1,2121,2,16.1499,0,0.857143
1,2122,2,18.7274,0,0.857143
1,2123,2,4.29378,0,0.857143
1,2124,2,10.8336,0,0.857143
1,2125,2,19.4258,0,0.857143
1,2126,2,10.3847,0,0.857143
1,2127,2,11.5385,0,0.857143
1,2049,3,10.4332,0,0.75
1,2050,3,8.84435,0,0.75
1,2051,3,17.7367,0,0.75
1,2052,3,1.94962,0,0.75
1,2053,3,9.367,0,0.75
1,2054,3,13.1349,0,0.75
1,2055,3,24.5505,0,0.75
1,2056,3,20.8871,0,0.75
1,2057,3,7.95872,0,0.75
1,2058,3,6.89248,0,0.75
1,2059,3,5.727,0,0.75
1,2060,3,1.56477,0,0.75
1,2061,3,11.9394,0,0.75
1,2062,3,14.0574,0,0.75
1,2063,3,9.72286,0,0.75
1,2064,3,5.25353,0,0.75
1,2065,3,2.55699,0,0.75
1,2066,3,5.27686,0,0.75
1,2067,3,19.5116,0,0.75
1,2068,3,7.61278,0,0.75
1,2069,3,24.2555,0,0.75
1,2070,3,10.6696,0,0.75
1,2071,3,18.5734,0,0.75
1,2072,3,25.2401,0,0.75
1,2073,3,1.7654,0,0.75
1,2074,3,13.6933,0,0.75
1,2075,3,2.16311,0,0.75
1,2076,3,5.85144,0,0.75
1,2077,3,32.9462,0,0.75
1,2078,3,14.8689,0,0.75
1,2079,3,24.3531,0,0.75
1,2080,3,3.04695,0,0.75
1,2081,3,1.59775,0,0.75
1,2082,3,13.8914,0,0.75
1,2083,3,16.1958,0,0.75
1,2084,3,22.2971,0,0.75
1,2085,3,17.5832,0,0.75
1,2086,3,15.4348,0,0.75
1,2087,3,17.11,0,0.75
1,2088,3,2.65605,0,0.75
1,2089,3,13.7099,0,0.75
1,2090,3,-1.12474,0,0.75
1,2091,3,-0.020831,0,0.75
1,2092,3,21.712,0,0.75
1,2093,3,21.8277,0,0.75
1,2094,3,-4.88055,0,0.75
1,2095,3,4.33192,0,0.75
1,2096,3,21.7393,0,0.75
1,2097,3,11.0798,0,0.75
1,2098,3,12.1116,0,0.75
1,2099,3,5.92942,0,0.75
1,2100,3,14.8922,0,0.75
1,2101,3,-1.88906,0,0.75
1,2102,3,10.4996,0,0.75
1,2103,3,9.10653,0,0.75
1,2104,3,35.1918,0,0.75
1,2105,3,7.80571,0,0.75
1,2106,3,22.7646,0,0.75
1,2107,3,8.58092,0,0.75
1,2108,3,7.75227,0,0.75
1,2109,3,-0.802798,0,0.75
1,2110,3,-1.54956,0,0.75
1,2111,3,10.4154,0,0.75
1,2112,3,21.6072,0,0.75
1,2113,3,-1.27845,0,0.75
1,2114,3,-2.05758,0,0.75
1,2115,3,15.9122,0,0.75
1,2116,3,-1.61447,0,0.75
1,2117,3,0.270571,0,0.75
1,2118,3,23.2529,0,0.75
1,2119,3,14.5431,0,0.75
1,2120,3,10.7555,0,0.75
1,2121,3,13.289,0,0.75
1,2122,3,15.259,0,0.75
1,2123,3,2.19185,0,0.75
1,2124,3,8.29084,0,0.75
1,2125,3,15.812,0,0.75
1,2126,3,7.4679,0,0.75
1,2127,3,9.19144,0,0.75
1,2049,4,12.4756,0,0.666667
1,2050,4,11.9558,0,0.666667
1,2051,4,19.8697,0,0.666667
1,2052,4,4.65156,0,0.666667
1,2053,4,11.8097,0,0.666667
1,2054,4,16.0907,0,0.666667
1,2055,4,27.3113,0,0.666667
1,2056,4,26.5292,0,0.666667
1,2057,4,10.5417,0,0.666667
1,2058,4,9.77977,0,0.666667
1,2059,4,8.87876,0,0.666667
1,2060,4,3.86225,0,0.666667
1,2061,4,14.2486,0,0.666667
1,2062,4,16.854,0,0.666667
1,2063,4,12.0113,0,0.666667
1,2064,4,8.43918,0,0.666667
1,2065,4,5.37858,0,0.666667
1,2066,4,7.45121,0,0.666667
1,2067,4,22.9112,0,0.666667
1,2068,4,10.74,0,0.666667
1,2069,4,29.8956,0,0.666667
1,2070,4,12.3997,0,0.666667
1,2071,4,21.3411,0,0.666667
1,2072,4,29.2065,0,0.666667
1,2073,4,5.50434,0,0.666667
1,2074,4,15.8652,0,0.666667
1,2075,4,4.61273,0,0.666667
1,2076,4,8.15971,0,0.666667
1,2077,4,39.1107,0,0.666667
1,2078,4,18.1723,0,0.666667
1,2079,4,27.263,0,0.666667
1,2080,4,6.02248,0,0.666667
1,2081,4,3.594,0,0.666667
1,2082,4,16.0325,0,0.666667
1,2083,4,21.086,0,0.666667
1,2084,4,25.0723,0,0.666667
1,2085,4,21.6606,0,0.666667
1,2086,4,19.4131,0,0.666667
1,2087,4,21.819,0,0.666667
1,2088,4,4.6813,0,0.666667
1,2089,4,16.1395,0,0.666667
1,2090,4,1.92616,0,0.666667
1,2091,4,2.54421,0,0.666667
1,2092,4,23.6477,0,0.666667
1,2093,4,26.7083,0,0.666667
1,2094,4,-2.96494,0,0.666667
1,2095,4,6.33665,0,0.666667
1,2096,4,24.2541,0,0.666667
1,2097,4,13.2038,0,0.666667
1,2098,4,14.6993,0,0.666667
1,2099,4,8.09073,0,0.666667
1,2100,4,17.3838,0,0.666667
1,2101,4,-0.106199,0,0.666667
1,2102,4,14.8199,0,0.666667
1,2103,4,11.6316,0,0.666667
1,2104,4,38.7682,0,0.666667
1,2105,4,9.90558,0,0.666667
1,2106,4,25.4827,0,0.666667
1,2107,4,11.0292,0,0.666667
1,2108,4,11.3239,0,0.666667
1,2109,4,1.9843,0,0.666667
1,2110,4,0.733983,0,0.666667
1,2111,4,13.772,0,0.666667
1,2112,4,26.0365,0,0.666667
1,2113,4,0.988022,0,0.666667
1,2114,4,-0.00532812,0,0.666667
1,2115,4,19.9999,0,0.666667
1,2116,4,0.346943,0,0.666667
1,2117,4,1.62935,0,0.666667
1,2118,4,26.6052,0,0.666667
1,2119,4,16.8336,0,0.666667
1,2120,4,13.5106,0,0.666667
1,2121,4,16.1499,0,0.666667
1,2122,4,18.7274,0,0.666667
1,2123,4,4.29378,0,0.666667
1,2124,4,10.8336,0,0.666667
1,2125,4,19.4258,0,0.666667
1,2126,4,10.3847,0,0.666667
1,2127,4,11.5385,0,0.666667
1,2049,5,10.4332,0,0.6
1,2050,5,8.84435,0,0.6
1,2051,5,17.7367,0,0.6
1,2052,5,1.94962,0,0.6
1,2053,5,9.367,0,0.6
1,2054,5,13.1349,0,0.6
1,2055,5,24.5505,0,0.6
1,2056,5,20.8871,0,0.6
1,2057,5,7.95872,0,0.6
1,2058,5,6.89248,0,0.6
1,2059,5,5.727,0,0.6
1,2060,5,1.56477,0,0.6
1,2061,5,11.9394,0,0.6
1,2062,5,14.0574,0,0.6
1,2063,5,9.72286,0,0.6
1,2064,5,5.25353,0,0.6
1,2065,5,2.55699,0,0.6
1,2066,5,5.27686,0,0.6
1,2067,5,19.5116,0,0.6
1,2068,5,7.61278,0,0.6
1,2069,5,24.2555,0,0.6
1,2070,5,10.6696,0,0.6
1,2071,5,18.5734,0,0.6
1,2072,5,25.2401,0,0.6
1,2073,5,1.7654,0,0.6
1,2074,5,13.6933,0,0.6
1,2075,5,2.16311,0,0.6
1,2076,5,5.85144,0,0.6
1,2077,5,32.9462,0,0.6
1,2078,5,14.8689,0,0.6
1,2079,5,24.3531,0,0.6
1,2080,5,3.04695,0,0.6
1,2081,5,1.59775,0,0.6
1,2082,5,13.8914,0,0.6
1,2083,5,16.1958,0,0.6
1,2084,5,22.2971,0,0.6
1,2085,5,17.5832,0,0.6
1,2086,5,15.4348,0,0.6
1,2087,5,17.11,0,0.6
1,2088,5,2.65605,0,0.6
1,2089,5,13.7099,0,0.6
1,2090,5,-1.12474,0,0.6
1,2091,5,-0.020831,0,0.6
1,2092,5,21.712,0,0.6
1,2093,5,21.8277,0,0.6
1,2094,5,-4.88055,0,0.6
1,2095,5,4.33192,0,0.6
1,2096,5,21.7393,0,0.6
1,2097,5,11.0798,0,0.6
1,2098,5,12.1116,0,0.6
1,2099,5,5.92942,0,0.6
1,2100,5,14.8922,0,0.6
1,2101,5,-1.88906,0,0.6
1,2102,5,10.4996,0,0.6
1,2103,5,9.10653,0,0.6
1,2104,5,35.1918,0,0.6
1,2105,5,7.80571,0,0.6
1,2106,5,22.7646,0,0.6
1,2107,5,8.58092,0,0.6
1,2108,5,7.75227,0,0.6
1,2109,5,-0.802798,0,0.6
1,2110,5,-1.54956,0,0.6
1,2111,5,10.4154,0,0.6
1,2112,5,21.6072,0,0.6
1,2113,5,-1.27845,0,0.6
1,2114,5,-2.05758,0,0.6
1,2115,5,15.9122,0,0.6
1,2116,5,-1.61447,0,0.6
1,2117,5,0.270571,0,0.6
1,2118,5,23.2529,0,0.6
1,2119,5,14.5431,0,0.6
1,2120,5,10.7555,0,0.6
1,2121,5,13.289,0,0.6
1,2122,5,15.259,0,0.6
1,2123,5,2.19185,0,0.6
1,2124,5,8.29084,0,0.6
1,2125,5,15.812,0,0.6
1,2126,5,7.4679,0,0.6
1,2127,5,9.19144,0,0.6
2,2049,1,18.821,0,0.636364
2,2050,1,2.14889,0,0.636364
2,2051,1,16.2803,0,0.636364
2,2052,1,1.94151,0,0.636364
2,2053,1,5.54946,0,0.636364
2,2054,1,13.7854,0,0.636364
2,2055,1,24.5537,0,0.636364
2,2056,1,31.2514,0,0.636364
2,2057,1,17.5896,0,0.636364
2,2058,1,11.382,0,0.636364
2,2059,1,5.7267,0,0.636364
2,2060,1,1.55591,0,0.636364
2,2061,1,8.04115,0,0.636364
2,2062,1,10.3877,0,0.636364
2,2063,1,2.40658,0,0.636364
2,2064,1,5.2471,0,0.636364
2,2065,1,2.55682,0,0.636364
2,2066,1,5.28336,0,0.636364
2,2067,1,18.8537,0,0.636364
2,2068,1,6.08265,0,0.636364
2,2069,1,19.8403,0,0.636364
2,2070,1,10.9929,0,0.636364
2,2071,1,9.01919,0,0.636364
2,2072,1,25.2336,0,0.636364
2,2073,1,8.5332,0,0.636364
2,2074,1,4.9478,0,0.636364
2,2075,1,2.17099,0,0.636364
2,2076,1,5.85227,0,0.636364
2,2077,1,31.278,0,0.636364
2,2078,1,14.8688,0,0.636364
2,2079,1,24.3612,0,0.636364
2,2080,1,3.0498,0,0.636364
2,2081,1,1.59714,0,0.636364
2,2082,1,12.3957,0,0.636364
2,2083,1,9.45754,0,0.636364
2,2084,1,15.2824,0,0.636364
2,2085,1,16.2681,0,0.636364
2,2086,1,15.4534,0,0.636364
2,2087,1,17.0958,0,0.636364
2,2088,1,2.65239,0,0.636364
2,2089,1,1.09211,0,0.636364
2,2090,1,-1.11691,0,0.636364
2,2091,1,-0.0325587,0,0.636364
2,2092,1,21.7119,0,0.636364
2,2093,1,21.822,0,0.636364
2,2094,1,-4.88401,0,0.636364
2,2095,1,4.33609,0,0.636364
2,2096,1,21.7247,0,0.636364
2,2097,1,11.065,0,0.636364
2,2098,1,12.1081,0,0.636364
2,2099,1,5.30808,0,0.636364
2,2100,1,14.8997,0,0.636364
2,2101,1,-1.88213,0,0.636364
2,2102,1,10.7344,0,0.636364
2,2103,1,9.09865,0,0.636364
2,2104,1,35.1939,0,0.636364
2,2105,1,7.79533,0,0.636364
2,2106,1,22.7527,0,0.636364
2,2107,1,8.57924,0,0.636364
2,2108,1,13.8999,0,0.636364
2,2109,1,1.9379,0,0.636364
2,2110,1,-1.54452,0,0.636364
2,2111,1,10.4022,0,0.636364
2,2112,1,21.6322,0,0.636364
2,2113,1,-1.27175,0,0.636364
2,2114,1,-2.05349,0,0.636364
2,2115,1,25.5395,0,0.636364
2,2116,1,-1.60644,0,0.636364
2,2117,1,0.278661,0,0.636364
2,2118,1,23.2447,0,0.636364
2,2119,1,14.5406,0,0.636364
2,2120,1,10.7604,0,0.636364
2,2121,1,16.5479,0,0.636364
2,2122,1,15.2661,0,0.636364
2,2123,1,2.19905,0,0.636364
2,2124,1,8.28439,0,0.636364
2,2125,1,15.8054,0,0.636364
2,2126,1,7.4731,0,0.636364
2,2127,1,9.18877,0,0.636364
2,2128,1,6.99097,0,1
2,2129,1,29.6591,0,1
2,2130,1,39.3047,0,1
2,2131,1,-5.01509,0,1
2,2132,1,11.6033,0,1
2,2133,1,4.9726,0,1
2,2134,1,-5.25171,0,1
2,2135,1,9.45327,0,1
2,2136,1,16.8608,0,1
2,2137,1,12.5354,0,1
2,2138,1,27.1733,0,1
2,2139,1,16.3273,0,1
2,2140,1,7.09266,0,1
2,2141,1,27.7676,0,1
2,2142,1,2.07931,0,1
2,2143,1,22.656,0,1
2,2049,2,21.1854,0,0.583333
2,2050,2,8.47014,0,0.583333
2,2051,2,16.56,0,0.583333
2,2052,2,5.96643,0,0.583333
2,2053,2,10.0153,0,0.583333
2,2054,2,16.2909,0,0.583333
2,2055,2,27.7439,0,0.583333
2,2056,2,38.3499,0,0.583333
2,2057,2,21.0553,0,0.583333
2,2058,2,13.3568,0,0.583333
2,2059,2,8.86015,0,0.583333
2,2060,2,4.11292,0,0.583333
2,2061,2,8.33683,0,0.583333
2,2062,2,12.0136,0,0.583333
2,2063,2,6.87512,0,0.583333
2,2064,2,7.27832,0,0.583333
2,2065,2,6.5217,0,0.583333
2,2066,2,6.92465,0,0.583333
2,2067,2,20.6848,0,0.583333
2,2068,2,9.95682,0,0.583333
2,2069,2,24.3009,0,0.583333
2,2070,2,12.5077,0,0.583333
2,2071,2,12.449,0,0.583333
2,2072,2,29.1456,0,0.583333
2,2073,2,14.7014,0,0.583333
2,2074,2,7.35266,0,0.583333
2,2075,2,3.96353,0,0.583333
2,2076,2,9.17422,0,0.583333
2,2077,2,36.7522,0,0.583333
2,2078,2,16.3801,0,0.583333
2,2079,2,29.564,0,0.583333
2,2080,2,9.27904,0,0.583333
2,2081,2,3.30792,0,0.583333
2,2082,2,13.709,0,0.583333
2,2083,2,15.6251,0,0.583333
2,2084,2,17.1985,0,0.583333
2,2085,2,21.8095,0,0.583333
2,2086,2,18.7315,0,0.583333
2,2087,2,22.3542,0,0.583333
2,2088,2,4.2662,0,0.583333
2,2089,2,-1.17143,0,0.583333
2,2090,2,-0.781622,0,0.583333
2,2091,2,-1.69343,0,0.583333
2,2092,2,24.4641,0,0.583333
2,2093,2,25.2425,0,0.583333
2,2094,2,-6.5294,0,0.583333
2,2095,2,7.25547,0,0.583333
2,2096,2,21.9366,0,0.583333
2,2097,2,13.3042,0,0.583333
2,2098,2,13.0102,0,0.583333
2,2099,2,9.2262,0,0.583333
2,2100,2,14.8693,0,0.583333
2,2101,2,3.38832,0,0.583333
2,2102,2,16.3009,0,0.583333
2,2103,2,11.6929,0,0.583333
2,2104,2,38.3933,0,0.583333
2,2105,2,11.2847,0,0.583333
2,2106,2,26.8863,0,0.583333
2,2107,2,10.8235,0,0.583333
2,2108,2,16.3323,0,0.583333
2,2109,2,6.10529,0,0.583333
2,2110,2,1.34057,0,0.583333
2,2111,2,14.44,0,0.583333
2,2112,2,24.1804,0,0.583333
2,2113,2,1.94891,0,0.583333
2,2114,2,-1.00304,0,0.583333
2,2115,2,30.6912,0,0.583333
2,2116,2,2.14309,0,0.583333
2,2117,2,4.09062,0,0.583333
2,2118,2,27.2999,0,0.583333
2,2119,2,17.3584,0,0.583333
2,2120,2,13.1447,0,0.583333
2,2121,2,18.7798,0,0.583333
2,2122,2,17.0908,0,0.583333
2,2123,2,4.71845,0,0.583333
2,2124,2,10.8822,0,0.583333
2,2125,2,18.5972,0,0.583333
2,2126,2,9.34779,0,0.583333
2,2127,2,13.3592,0,0.583333
2,2128,2,9.11342,0,0.857143
2,2129,2,36.9219,0,0.857143
2,2130,2,48.293,0,0.857143
2,2131,2,-2.90894,0,0.857143
2,2132,2,15.1864,0,0.857143
2,2133,2,7.21763,0,0.857143
2,2134,2,-3.35836,0,0.857143
2,2135,2,11.4361,0,0.857143
2,2136,2,19.0755,0,0.857143
2,2137,2,15.0085,0,0.857143
2,2138,2,30.0661,0,0.857143
2,2139,2,20.0635,0,0.857143
2,2140,2,9.54724,0,0.857143
2,2141,2,33.4194,0,0.857143
2,2142,2,4.65618,0,0.857143
2,2143,2,25.5698,0,0.857143
2,2049,3,19.1458,0,0.538462
2,2050,3,5.3562,0,0.538462
2,2051,3,14.4263,0,0.538462
2,2052,3,3.26688,0,0.538462
2,2053,3,7.5701,0,0.538462
2,2054,3,13.3363,0,0.538462
2,2055,3,24.9814,0,0.538462
2,2056,3,32.7003,0,0.538462
2,2057,3,18.4723,0,0.538462
2,2058,3,10.473,0,0.538462
2,2059,3,5.70857,0,0.538462
2,2060,3,1.81708,0,0.538462
2,2061,3,6.02708,0,0.538462
2,2062,3,9.22179,0,0.538462
2,2063,3,4.5879,0,0.538462
2,2064,3,4.09401,0,0.538462
2,2065,3,3.70014,0,0.538462
2,2066,3,4.74946,0,0.538462
2,2067,3,17.2809,0,0.538462
2,2068,3,6.83434,0,0.538462
2,2069,3,18.665,0,0.538462
2,2070,3,10.7763,0,0.538462
2,2071,3,9.68893,0,0.538462
2,2072,3,25.1805,0,0.538462
2,2073,3,10.9653,0,0.538462
2,2074,3,5.1816,0,0.538462
2,2075,3,1.51261,0,0.538462
2,2076,3,6.86581,0,0.538462
2,2077,3,30.614,0,0.538462
2,2078,3,13.0767,0,0.538462
2,2079,3,26.6553,0,0.538462
2,2080,3,6.30295,0,0.538462
2,2081,3,1.31215,0,0.538462
2,2082,3,11.5681,0,0.538462
2,2083,3,10.7424,0,0.538462
2,2084,3,14.425,0,0.538462
2,2085,3,17.7363,0,0.538462
2,2086,3,14.7482,0,0.538462
2,2087,3,17.6485,0,0.538462
2,2088,3,2.24154,0,0.538462
2,2089,3,-3.60307,0,0.538462
2,2090,3,-3.83408,0,0.538462
2,2091,3,-4.2563,0,0.538462
2,2092,3,22.5285,0,0.538462
2,2093,3,20.3625,0,0.538462
2,2094,3,-8.44585,0,0.538462
2,2095,3,5.25066,0,0.538462
2,2096,3,19.4234,0,0.538462
2,2097,3,11.1804,0,0.538462
2,2098,3,10.4229,0,0.538462
2,2099,3,7.06611,0,0.538462
2,2100,3,12.3757,0,0.538462
2,2101,3,1.60455,0,0.538462
2,2102,3,11.988,0,0.538462
2,2103,3,9.16922,0,0.538462
2,2104,3,34.815,0,0.538462
2,2105,3,9.18557,0,0.538462
2,2106,3,24.1741,0,0.538462
2,2107,3,8.37542,0,0.538462
2,2108,3,12.7561,0,0.538462
2,2109,3,3.31811,0,0.538462
2,2110,3,-0.943334,0,0.538462
2,2111,3,11.0871,0,0.538462
2,2112,3,19.7431,0,0.538462
2,2113,3,-0.318614,0,0.538462
2,2114,3,-3.05642,0,0.538462
2,2115,3,26.6046,0,0.538462
2,2116,3,0.180802,0,0.538462
2,2117,3,2.73052,0,0.538462
2,2118,3,23.955,0,0.538462
2,2119,3,15.0683,0,0.538462
2,2120,3,10.3888,0,0.538462
2,2121,3,15.9259,0,0.538462
2,2122,3,13.6211,0,0.538462
2,2123,3,2.6156,0,0.538462
2,2124,3,8.3405,0,0.538462
2,2125,3,14.9839,0,0.538462
2,2126,3,6.42991,0,0.538462
2,2127,3,11.0127,0,0.538462
2,2128,3,6.99097,0,0.75
2,2129,3,29.6591,0,0.75
2,2130,3,39.3047,0,0.75
2,2131,3,-5.01509,0,0.75
2,2132,3,11.6033,0,0.75
2,2133,3,4.9726,0,0.75
2,2134,3,-5.25171,0,0.75
2,2135,3,9.45327,0,0.75
2,2136,3,16.8608,0,0.75
2,2137,3,12.5354,0,0.75
2,2138,3,27.1733,0,0.75
2,2139,3,16.3273,0,0.75
2,2140,3,7.09266,0,0.75
2,2141,3,27.7676,0,0.75
2,2142,3,2.07931,0,0.75
2,2143,3,22.656,0,0.75
2,2049,4,21.1854,0,0.5
2,2050,4,8.47014,0,0.5
2,2051,4,16.56,0,0.5
2,2052,4,5.96643,0,0.5
2,2053,4,10.0153,0,0.5
2,2054,4,16.2909,0,0.5
2,2055,4,27.7439,0,0.5
2,2056,4,38.3499,0,0.5
2,2057,4,21.0553,0,0.5
2,2058,4,13.3568,0,0.5
2,2059,4,8.86015,0,0.5
2,2060,4,4.11292,0,0.5
2,2061,4,8.33683,0,0.5
2,2062,4,12.0136,0,0.5
2,2063,4,6.87512,0,0.5
2,2064,4,7.27832,0,0.5
2,2065,4,6.5217,0,0.5
2,2066,4,6.92465,0,0.5
2,2067,4,20.6848,0,0.5
2,2068,4,9.95682,0,0.5
2,2069,4,24.3009,0,0.5
2,2070,4,12.5077,0,0.5
2,2071,4,12.449,0,0.5
2,2072,4,29.1456,0,0.5
2,2073,4,14.7014,0,0.5
2,2074,4,7.35266,0,0.5
2,2075,4,3.96353,0,0.5
2,2076,4,9.17422,0,0.5
2,2077,4,36.7522,0,0.5
2,2078,4,16.3801,0,0.5
2,2079,4,29.564,0,0.5
2,2080,4,9.27904,0,0.5
2,2081,4,3.30792,0,0.5
2,2082,4,13.709,0,0.5
2,2083,4,15.6251,0,0.5
2,2084,4,17.1985,0,0.5
2,2085,4,21.8095,0,0.5
2,2086,4,18.7315,0,0.5
2,2087,4,22.3542,0,0.5
2,2088,4,4.2662,0,0.5
2,2089,4,-1.17143,0,0.5
2,2090,4,-0.781622,0,0.5
2,2091,4,-1.69343,0,0.5
2,2092,4,24.4641,0,0.5
2,2093,4,25.2425,0,0.5
2,2094,4,-6.5294,0,0.5
2,2095,4,7.25547,0,0.5
2,2096,4,21.9366,0,0.5
2,2097,4,13.3042,0,0.5
2,2098,4,13.0102,0,0.5
2,2099,4,9.2262,0,0.5
2,2100,4,14.8693,0,0.5
2,2101,4,3.38832,0,0.5
2,2102,4,16.3009,0,0.5
2,2103,4,11.6929,0,0.5
2,2104,4,38.3933,0,0.5
2,2105,4,11.2847,0,0.5
2,2106,4,26.8863,0,0.5
2,2107,4,10.8235,0,0.5
2,2108,4,16.3323,0,0.5
2,2109,4,6.10529,0,0.5
2,2110,4,1.34057,0,0.5
2,2111,4,14.44,0,0.5
2,2112,4,24.1804,0,0.5
2,2113,4,1.94891,0,0.5
2,2114,4,-1.00304,0,0.5
2,2115,4,30.6912,0,0.5
2,2116,4,2.14309,0,0.5
2,2117,4,4.09062,0,0.5
2,2118,4,27.2999,0,0.5
2,2119,4,17.3584,0,0.5
2,2120,4,13.1447,0,0.5
2,2121,4,18.7798,0,0.5
2,2122,4,17.0908,0,0.5
2,2123,4,4.71845,0,0.5
2,2124,4,10.8822,0,0.5
2,2125,4,18.5972,0,0.5
2,2126,4,9.34779,0,0.5
2,2127,4,13.3592,0,0.5
2,2128,4,9.11342,0,0.666667
2,2129,4,36.9219,0,0.666667
